term,Artículo 123,CFF,CPEUM,LFPED,LFT,LFTSE,LIFNVT,LISR,LSAR,LSS,NOM-035,NOM-036,NOM-037,ResolucionMiscelaneaFisca,n152
formar,0,0.0000361016,0.0000770137,0.00010434,0.0000287579,0.000117748,0,0.0000125744,0,0.00000901114,0,0,0,0.00000546461,0.0000325963
formarse,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
formará,0,0.0000151609,0.0000102132,0,0.00000905767,0.0000370862,0.0000217762,0.00000528062,0.0000179464,0,0,0,0,0.0000137692,0
formarán,0,0.0000101073,0.0000153199,0.0000438176,0.0000226442,0.0000370862,0,0.0000158418,0,0.0000113527,0,0,0,0.00000917946,0
formas,0.0000565515,0.0000177463,0.0000144839,0.0000236723,0.00000367003,0.00000500892,0.00000294112,0.00000570566,0.00000484773,0.00000919987,0.0000140946,0,0.00000566723,0.00000743875,0
format,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
formato,0,0.0000252681,0.00000510662,0.000131453,0.00000905767,0.0000370862,0,0.00000528062,0.0000179464,0,0,0,0,0.000183589,0
formatos,0,0.000135974,0.0000366399,0,0,0,0,0.000104193,0,0.0000407277,0,0,0,0.000041164,0
forme,0,0.0000760804,0,0,0,0,0,0,0.0000385966,0,0,0,0,0.0000493548,0.00026496
formen,0.000127113,0.0000306838,0.00000930167,0,0.0000247477,0.0000225174,0.0000264434,0.000032062,0.0000653784,0.0000344647,0,0,0,0.000034834,0
formol,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
formul,0,0.0000842371,0,0,0.0000287579,0.000029437,0.0000691389,0.00000838292,0.0000284897,0.0000270334,0,0,0,0.0000182154,0.0000651926
formula,0,0.0000120339,0.0000202668,0,0.0000467316,0.000029437,0.0000345695,0,0,0.00000901114,0,0,0.0000333058,0.00000728615,0.0000977888
formulan,0,0,0,0.000138054,0.0000285377,0,0,0,0,0,0,0,0,0,0
formular,0.0000586479,0.00000990993,0.0000114444,0.0000490996,0.000032986,0,0.0000061003,0.00000443788,0.000035192,0.0000095409,0,0,0.0000117546,0.000005143,0.0000230084
formularse,0,0,0,0.0000942368,0.00001948,0.0000797599,0,0,0,0.0000244158,0,0,0,0,0
formulará,0,0.0000606435,0.0000102132,0.0000438176,0.0000317019,0.0000370862,0,0.00000528062,0,0.0000227054,0,0,0,0.00000458973,0
formularán,0,0.0000434745,0.0000109826,0,0.0000876599,0,0.0000468332,0,0,0,0,0,0,0,0
formule,0,0.0000904787,0.0000228569,0,0.0000540554,0,0.0000324896,0.0000157571,0,0.0000677518,0,0,0,0,0
formulen,0,0.0000684075,0,0.000107842,0.0000613037,0,0,0,0.0000220843,0.0000139703,0,0,0,0.00001412,0.000101071
foro,0,0.0000159223,0,0,0,0,0,0,0,0,0,0,0,0.0000144607,0
foros,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
forrajera,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
forrajeras,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
forrajes,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
forros,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fortalec,0,0,0.0000321785,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
fortalecer,0,0,0.0000658956,0,0,0,0.0000468332,0,0,0.0000244158,0,0,0,0,0.00008832
fortalecerá,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
fortaleci,0.000375529,0,0.00014656,0,0.0000243707,0,0,0.00000947208,0,0.0000203638,0,0,0,0,0
fortalezas,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
fortalezca,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
fortalezcan,0,0,0.0000264267,0.000113378,0,0,0,0,0,0.0000587499,0,0,0,0,0
fortifica,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fortu,0,0.0000452394,0,0,0.0000540554,0,0,0.000070907,0.0000267756,0.000016938,0,0,0,0.0000239672,0
fortunato,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
forwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
forz,0,0.00000505363,0.0000306397,0.0000438176,0.0000362307,0,0,0.00000528062,0,0,0,0.000359315,0.000167841,0,0.000164266
forzar,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
forzosa,0.00108341,0,0.00003964,0,0.0000234366,0,0,0,0,0,0,0,0,0,0
foráneas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
foráneo,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.0000144607,0
foráneos,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
fosa,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
fosfatasas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fosfatos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fosfina,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fosfor,0,0,0,0,0.0000714543,0,0,0,0,0,0,0,0,0,0
fosforesce,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
fosfuros,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
fotocopia,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
fotocopiar,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
fotoeléctricas,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
fotograb,0,0,0,0,0.0000714543,0,0,0,0,0,0,0,0,0,0
fotografiar,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
fotografía,0,0,0,0,0.0000713441,0,0,0,0,0,0,0,0,0.00000723034,0
fotografías,0,0.0000181298,0,0,0.0000324943,0,0,0.00000947208,0,0,0,0,0.0000752662,0.00000823281,0
fotografíe,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fotográfica,0,0,0,0,0.0000351549,0,0,0,0,0,0,0,0.000325716,0.00000593794,0
fotográficas,0,0,0,0,0.0000285377,0,0,0,0,0,0,0,0.000661014,0,0
fotográfico,0,0,0,0,0.0000428065,0,0,0,0,0,0,0,0,0.0000144607,0
fotográficos,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
fotos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fotostática,0,0.0000130762,0,0,0.0000351549,0.0000959602,0,0,0,0,0,0,0,0,0
fotógrafos,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
foundation,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
fox,0,0.0000353754,0.0000970258,0.0000876352,0.00000452884,0.0000370862,0.0000653285,0,0.0000717855,0.0000681161,0,0,0,0,0
fpcpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
fraccion,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
fracciona,0,0.0000108686,0.0000439304,0,0,0,0,0.0000113568,0,0,0,0,0,0.0000148064,0
fraccionarse,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
fract,0,0,0,0,0.000114151,0,0,0,0,0,0,0,0,0,0.000129386
fraga,0,0,0,0,0,0.000146283,0,0,0,0,0,0,0,0,0
francesa,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.0000144607,0
francisco,0,0.0000808452,0.000320488,0.000161762,0,0.0000456373,0.0000803916,0,0.00015459,0.0000698516,0,0,0,0,0
franco,0,0,0,0,0.0000117183,0.00019192,0.0000563456,0,0,0,0,0,0,0,0
franja,0,0.0000784572,0,0,0,0,0.000112691,0,0,0,0,0,0,0.0000118759,0
franqueo,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
franquicia,0,0.0000318445,0,0,0,0,0,0,0,0,0,0,0,0.0000289214,0
frascos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
frase,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
frases,0,0,0,0,0.0000142688,0,0,0.0000166374,0,0,0,0,0,0,0
fratern,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fraude,0,0,0.0000132133,0,0,0,0.0000563456,0,0,0.000029375,0,0,0,0,0
fraudes,0,0,0,0,0,0,0.0000858941,0,0,0,0,0,0,0,0
frausto,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fre,0,0.00000441514,0.0000133843,0.0000191408,0.0000138483,0,0.00000951247,0.00000230673,0.0000078395,0.0000148776,0.000022793,0,0.0000549886,0.00000100246,0
frecu,0,0,0.0000658956,0,0.0000681799,0,0,0,0,0,0,0.000257588,0,0,0.00008832
frecue,0,0,0,0,0.00000973999,0,0,0,0,0,0.000112218,0.000515176,0.000180485,0,0
frecuencia,0,0.00000753989,0,0,0.0000608123,0,0,0,0.0000267756,0,0.000155698,0.00151892,0,0,0.000245081
frecuente,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
frenos,0,0,0,0,0.000085613,0,0,0,0,0,0,0.00018868,0,0,0
fresa,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
freyda,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fric,0,0,0,0,0.0000428065,0,0,0,0,0,0,0,0.000132203,0,0
frigoríficas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
frigorífico,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
frigoríficos,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
frijol,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fripm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000181038,0
frontal,0,0,0,0,0,0,0,0,0,0,0,0,0.000132203,0.00000723034,0
frontales,0,0,0,0,0.0000142688,0,0,0,0,0,0,0.00018868,0,0,0
frontera,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135778,0
fronteras,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fronteriza,0,0.000065381,0,0,0,0,0.000112691,0,0,0,0,0,0,0.000926319,0
fronterizas,0,0.0000130762,0.0000132133,0,0,0,0,0,0,0,0,0,0,0.00000593794,0
fronterizo,0,0,0,0,0,0,0.000137219,0,0,0,0,0,0,0.0000506124,0
frontón,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
froylán,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
frutales,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
frutas,0,0,0,0,0.0000570753,0,0,0,0,0,0,0,0,0.00000723034,0
frutos,0,0.0000326059,0.0000109826,0,0.00001948,0,0,0,0,0.0000244158,0,0,0,0,0
fría,0,0,0,0,0,0,0,0,0,0,0,0,0.000331017,0,0
frías,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0,0,0.000309908,0,0,0
frío,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
frívola,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
frívolas,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
ftálico,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
fuego,0,0,0.0000643569,0,0,0,0,0,0,0,0,0,0,0,0.000129386
fuegos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fuensanta,0,0,0,0.000157195,0.00000812358,0,0.0000390609,0,0.0000321912,0.0000407277,0,0,0,0,0
fuera,0.0000282758,0.0000252544,0.00000965591,0.0000118361,0.0000232435,0.0000250446,0.00000294112,0.0000121245,0.00000242386,0.0000214664,0.0000211418,0,0.0000510051,0.0000102283,0
fueran,0,0.0000217373,0,0,0.00000973999,0,0,0.0000113568,0,0.000146495,0,0,0,0,0
fuere,0.00041871,0.0000303218,0.0000510662,0,0.0000407595,0.0000741724,0.0000217762,0,0,0.0000794688,0,0,0,0.00000917946,0
fueren,0,0.0000151609,0.0000255331,0.0000438176,0.0000135865,0.000259604,0,0,0.0000717855,0.0000227054,0,0,0,0.00000229487,0
fuero,0,0.0000477668,0.000193071,0,0,0,0,0,0,0,0,0,0,0,0
fuerte,0,0,0,0,0,0,0,0,0,0,0,0.000708641,0,0,0
fuertes,0,0,0.0000132133,0,0,0,0,0,0,0,0,0.000464861,0,0.00000593794,0
fuerza,0.0000914523,0.0000176606,0.000136074,0,0.0000474799,0.000048601,0,0.000025374,0.000015679,0.0000148776,0,0.000287758,0.0000549886,0.00000801972,0
fuerzas,0,0,0.0000243201,0.00003478,0.0000359474,0.000029437,0.0000172847,0.0000125744,0.0000284897,0.0000180223,0,0.000095068,0,0,0
fuese,0,0.00000906492,0.0000915998,0,0.0000162472,0,0,0,0,0.0000610915,0,0,0.0000752662,0,0
fuesen,0,0,0.0000804462,0,0.0000142688,0,0,0,0,0,0,0,0,0,0
fuga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323965
fuma,0,0,0,0,0,0,0,0,0,0,0,0,0.000331017,0,0
fumiga,0,0,0,0,0.000375135,0,0,0,0,0,0,0,0,0,0
funcion,0,0.000106126,0.0000919192,0,0.000149452,0.00029669,0.0000217762,0.0000316837,0.000628123,0,0,0,0,0.0000734357,0
funcional,0,0,0.0000188522,0,0.0001449,0,0,0,0.0000220843,0.0000139703,0,0,0.0000516353,0.000053656,0.0000505353
funcionales,0,0,0.00000915998,0,0.0000893593,0,0,0,0,0.0000407277,0.0000935946,0,0,0.0000164656,0
funcionar,0,0.0000248754,0.00000628408,0,0,0.0000456373,0,0.00000649819,0.0000220843,0,0.0000642093,0,0,0.000002824,0
funcionará,0,0,0.0000658956,0,0.0000486999,0.000319039,0.0000468332,0,0,0,0,0,0,0,0
funcionarán,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
funcione,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
funcionen,0,0,0,0,0.0000142688,0,0,0.0000499123,0,0,0,0,0,0,0
funcionó,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
fund,0,0.0000214787,0.0000403072,0.0000532089,0.000021998,0.0000675523,0,0.0000032062,0.0000108964,0.0000137859,0,0,0,0.00000557344,0.0000249341
funda,0,0,0.0000132133,0,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0,0
fundada,0,0,0,0,0,0,0.0000858941,0,0,0,0,0,0,0,0
fundament,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
fundamenta,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fundamental,0,0,0.0000274799,0,0.0000324943,0,0,0,0.0000965736,0,0,0.00010742,0.0000752662,0,0
fundamentales,0,0,0.0000660666,0,0.0000937465,0,0,0,0.0000464361,0,0,0,0,0,0
fundamento,0,0.0000521625,0.0000310056,0.0000266045,0.00000549949,0,0,0,0,0.0000137859,0.0000633616,0.0000363605,0.0000254768,0.000015327,0.0000748022
fundamentos,0,0.00000906492,0.00000915998,0.000157195,0.0000812358,0,0,0,0,0,0,0,0,0.0000164656,0
fundar,0,0.000063689,0.0000482677,0,0,0,0,0,0,0,0,0,0,0,0
fundará,0,0.0000130762,0.0000132133,0,0.0000117183,0,0,0,0,0,0,0,0,0,0
funde,0,0,0.0000109826,0,0.0000779199,0.00015952,0,0,0,0.0000244158,0,0,0,0,0
funden,0,0,0,0.0000942368,0.00001948,0,0.0000468332,0,0,0.0000244158,0,0,0,0,0
fundi,0.000541703,0,0.0000132133,0,0.000445296,0,0,0,0,0,0,0,0,0,0
fundo,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fundándose,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
funer,0,0.0000130762,0,0,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0,0
funeral,0,0,0,0,0,0,0,0.0000409906,0,0.000146875,0,0,0,0.00000593794,0
funerales,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
fung,0,0.0000261524,0.0000132133,0,0,0,0,0,0,0,0,0,0,0.0000118759,0
fungi,0,0.0000159223,0,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
fungic,0,0,0,0,0.000214363,0,0,0,0,0,0,0,0,0,0
fungir,0,0,0.0000264267,0,0.0000117183,0,0,0,0,0,0,0,0,0.0000178138,0
fungirá,0,0,0.0000329478,0,0.00003896,0.00015952,0,0,0,0,0,0,0,0,0.00008832
fungirán,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fungía,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
funjan,0,0.0000159223,0,0,0,0,0,0,0,0,0,0,0,0.0000361517,0
fural,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
furancarbaxaldeh,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
furfural,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
furfuraldeh,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
furfuraldehído,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
furgonetas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fusion,0,0.000141292,0,0,0,0,0,0.000113568,0.0000771931,0,0,0,0,0.0000444193,0
fusiona,0,0.000183067,0,0,0,0,0,0.000109308,0,0,0,0,0,0.0000415656,0
fusionan,0,0,0,0,0,0,0,0.0000416578,0,0,0,0,0,0,0
fusionarse,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
fusione,0,0,0,0,0,0,0,0.0000136635,0.0000928721,0,0,0,0,0.00000593794,0
fusionen,0,0,0,0,0,0,0,0,0.0000565429,0,0,0,0,0,0.000129386
fusiones,0,0,0,0,0,0,0,0.0000166374,0,0,0,0,0,0.00000723034,0
fut,0,0.0000108686,0,0,0.00000973999,0,0,0.0000113568,0,0.0000488316,0,0,0,0,0
futbol,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
futuro,0,0.00000505363,0.00000510662,0,0.0000135865,0,0,0.00000528062,0.0000179464,0.0000227054,0.0000521783,0,0,0.00000458973,0
futuros,0,0.00000906492,0,0,0,0,0,0.0000378883,0.0000321912,0.0000814553,0,0,0,0.0000535132,0
fwc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
fábricas,0,0.0000261524,0,0,0.000292958,0,0,0.0000136635,0,0,0,0,0,0,0
fármacos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fárril,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
félix,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
fémur,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
férrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
férreas,0,0,0,0,0,0,0,0.0000665497,0,0,0,0,0,0.00000723034,0
físicas,0,0.000111841,0.0000057222,0.0000736494,0.0000253738,0.000051946,0.0000427021,0.00021006,0.0000301646,0.0000286227,0.000014617,0,0,0.000297008,0.0000115042
físico,0,0.0000027302,0.00000137942,0.0000177542,0.00000489337,0.00000500892,0.00000294112,7.13208e-7,0,0.00000613324,0.0000140946,0.0000404413,0.000073674,0.00000526912,0.000022186
físicos,0,0,0.00000628408,0,0.0000222923,0,0,0,0,0,0.0000642093,0.0000736939,0.00077453,0.0000903681,0.000202141
fístula,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
fístulas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
fórmulas,0,0.0000108686,0.000120809,0,0.00000973999,0,0,0,0,0,0,0,0,0.00000493548,0
fósforo,0,0,0,0,0.0000714543,0,0,0,0,0,0,0,0,0,0
fósforos,0,0,0.0000160892,0,0.0000428065,0,0,0,0,0,0,0,0,0,0
fósiles,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0.000021691,0
für,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
gabela,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
gabinete,0,0.0000523048,0,0,0.0000703099,0,0,0,0,0,0,0,0,0.00000593794,0
gabinetes,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gabino,0,0.0000159223,0.0000965354,0,0,0,0,0,0,0,0,0,0,0,0
gabriel,0,0,0.0000321785,0,0,0,0,0,0.0000565429,0,0,0,0,0,0
gaceta,0,0.0000217373,0.0000109826,0,0,0.00015952,0,0,0,0,0,0,0,0.00000493548,0
gacetano,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
gacetaoficial,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
gafas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gafete,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
galdino,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
galena,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
galeras,0,0,0,0,0,0.000146283,0,0,0,0,0,0,0,0,0
galgódromos,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
galindo,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
galio,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gallegos,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
galletas,0,0.0000318445,0,0,0,0,0,0,0,0,0,0,0,0.0000289214,0
galvaniz,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
galvaniza,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
galvanoplastia,0,0,0,0,0.0000714543,0,0,0,0,0,0,0,0,0,0
galvanoplastias,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gama,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gamboa,0,0,0,0,0.0000142688,0.000116846,0,0,0,0,0,0,0,0,0
gamero,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
gamma,0,0,0,0,0.000107181,0,0,0,0,0,0,0,0,0,0
gammagrafía,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
gan,0,0.0000301596,0.0000152379,0,0.000168923,0,0,0.00118966,0,0.000016938,0,0,0,0.000479344,0
gana,0,0.0000523048,0.0000264267,0,0,0,0,0,0,0,0,0,0,0.0000890691,0
ganadera,0,0,0.0000321785,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
ganaderas,0,0.0000248754,0.00000628408,0,0.0000334384,0,0,0.000103971,0,0.0000279406,0,0,0,0.000175088,0.000101071
ganadero,0,0.0000130762,0,0,0.0000234366,0,0,0,0,0.000029375,0,0,0,0,0
ganaderos,0,0,0,0,0.0000714543,0,0,0,0,0,0,0,0,0,0
ganadería,0,0,0.00000761896,0,0.0000270277,0.0000553318,0,0.0000236357,0,0.0000338759,0,0,0,0.00000342389,0
ganancias,0,0,0,0,0,0,0,0.000781959,0,0,0,0,0,0.000245832,0
ganen,0,0,0,0,0,0,0,0,0.0000565429,0.0000715369,0,0,0,0,0
gar,0,0,0.0000160892,0,0,0,0,0,0,0.0000357685,0,0,0,0,0
gara,0,0.0000392286,0.000145347,0,0,0,0,0,0,0,0,0,0,0.00000593794,0
garantice,0,0.0000151609,0.0000153199,0.0000438176,0.00000905767,0,0.0000217762,0.0000158418,0,0,0,0,0.0000839207,0.0000068846,0
garanticen,0,0.0000101073,0.000040853,0.0000876352,0.0000226442,0,0,0,0,0.0000227054,0,0,0.000209802,0.0000068846,0.0000410665
garantiz,0,0.000126341,0.0000765993,0,0.0000407595,0,0.0000435524,0.0000369643,0.0000538391,0.000306523,0,0,0,0.000034423,0
garantiza,0,0.0000150798,0.0000304759,0,0.0000135138,0,0,0,0,0.000016938,0.0000778488,0,0,0.000030815,0
garantizar,0.0000282758,0.0000122859,0.0000400031,0.0000118361,0.0000183501,0.00000500892,0.0000323524,0.00000213962,0.000016967,0.0000214664,0,0,0.0000226689,0.00000960839,0.000022186
garantizarse,0,0.0000261524,0,0.000113378,0.0000234366,0,0,0,0,0,0,0,0,0,0
garantizará,0.000312352,0.0000150798,0.000213331,0,0.0000405415,0,0,0,0,0.000016938,0,0,0,0.00000342389,0
garantizarán,0,0,0.0000641198,0.0000785976,0.0000324943,0,0.0000390609,0,0,0.0000203638,0,0,0,0,0
garantizándose,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
garantía,0.0000914523,0.000108171,0.0000223072,0.0000191408,0.000017805,0,0.0000856122,0.0000346009,0.000031358,0.0000198367,0,0,0,0.000125308,0.000017939
garantías,0,0.0000306838,0.0000651117,0,0.0000192482,0.0000225174,0.0000528868,0.0000128248,0.0000217928,0.00000689294,0,0,0.0000254768,0.0000167203,0
garay,0,0.0000108686,0.0000329478,0,0,0,0,0.0000113568,0,0.0000244158,0,0,0,0,0
garcía,0,0.000040429,0.0000561728,0.0000438176,0.000027173,0.0000741724,0.0000871047,0,0,0.0000794688,0,0,0,0.00000458973,0
garduño,0,0.0000130762,0.00003964,0,0.0000117183,0,0,0,0,0,0,0,0,0,0
garr,0,0,0.000201426,0,0,0,0,0,0,0,0,0,0,0,0
garra,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
garza,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
gas,0,0.0000527793,0.0000609517,0,0.000141895,0.0000553318,0,0,0,0,0,0,0,0.0000547822,0.0000612702
gase,0,0.0000869491,0.000109826,0,0.0000486999,0,0,0.0000113568,0,0,0,0,0,0,0
gasera,0,0,0,0,0.0000285377,0,0,0,0,0,0,0,0,0,0.000258773
gases,0,0,0.0000160892,0,0.000271108,0,0,0,0,0,0,0,0,0,0
gasfitero,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gasifica,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
gasoductos,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
gasolina,0,0.0000217373,0.0000109826,0,0.0001948,0,0,0,0,0,0,0,0,0.000128322,0
gasolinas,0,0.0000523048,0,0,0.0000234366,0,0,0,0,0,0,0,0,0.0000890691,0
gasolineras,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
gasometría,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gaspar,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
gastelum,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
gasto,0,0.0000200564,0.000068907,0.00003478,0.000014379,0.000058874,0.0000345695,0.0000502975,0,0.000144178,0,0,0,0.000103828,0
gastos,0.0000282758,0.0000225242,0.0000082765,0.00000591807,0.0000122334,0.0000300535,0.0000617636,0.000092717,0.00000969546,0.0000613325,0,0,0.00000566723,0.0000483519,0.0000055465
gastritis,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gastro,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gastroesofágico,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gastrostomía,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gasóleo,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
gatos,0,0,0,0,0.0000142688,0,0,0.0000665497,0,0,0,0,0,0,0
gavilán,0,0,0,0.000172834,0,0,0,0,0,0,0,0,0,0,0
gema,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
